ladies,4,535,0.000234,0.125366,
needs,4,536,0.000234,0.1256,
beard,,4,537,0.000234,0.125835
hair,4,538,0.000234,0.126069,
draw,4,539,0.000234,0.126303,
not.,4,540,0.000234,0.126538,
rehearse,4,541,0.000234,0.126772,
perforce,4,542,0.000234,0.127006,
loved,4,543,0.000234,0.127241,
flowers,4,544,0.000234,0.127475,
Puck,,4,545,0.000234,0.127709
against,4,546,0.000234,0.127944,
Would,4,547,0.000234,0.128178,
sat,4,548,0.000234,0.128412,
fresh,4,549,0.000234,0.128647,
rich,4,550,0.000234,0.128881,
away!,4,551,0.000234,0.129115,
Since,4,552,0.000234,0.12935,
between,4,553,0.000234,0.129584,
might,4,554,0.000234,0.129818,
Yet,4,555,0.000234,0.130053,
put,4,556,0.000234,0.130287,
bear,,4,557,0.000234,0.130521
DEMETRIUS,,4,558,0.000234,0.130756
HELENA,,4,559,0.000234,0.13099
following,4,560,0.000234,0.131224,
even,4,561,0.000234,0.131459,
use,4,562,0.000234,0.131693,
trust,4,563,0.000234,0.131927,
me?,4,564,0.000234,0.132162,
holds,4,565,0.000234,0.132396,
go:,4,566,0.000234,0.13263,
believe,4,567,0.000234,0.132865,
hand,4,568,0.000234,0.133099,
May,4,569,0.000234,0.133333,
fond,4,570,0.000234,0.133568,
first,4,571,0.000234,0.133802,
Then,,4,572,0.000234,0.134036
So,,4,573,0.000234,0.134271
stand,4,574,0.000234,0.134505,
Fair,4,575,0.000234,0.134739,
day.,4,576,0.000234,0.134974,
head.,4,577,0.000234,0.135208,
further,4,578,0.000234,0.135442,
yet,,4,579,0.000234,0.135677
Two,4,580,0.000234,0.135911,
Such,4,581,0.000234,0.136145,
life,4,582,0.000234,0.13638,
They,4,583,0.000234,0.136614,
force,4,584,0.000234,0.136848,
blessed,4,585,0.000234,0.137083,
tedious,4,586,0.000234,0.137317,
says,4,587,0.000234,0.137551,
help,4,588,0.000234,0.137786,
Methought,4,589,0.000234,0.13802,
speak,,4,590,0.000234,0.138254
perceive,4,591,0.000234,0.138489,
answer,4,592,0.000234,0.138723,
prologue,4,593,0.000234,0.138957,
harm,4,594,0.000234,0.139192,
fear,,4,595,0.000234,0.139426
know,,4,596,0.000234,0.13966
play,,4,597,0.000234,0.139895
behind,4,598,0.000234,0.140129,
here.,4,599,0.000234,0.140363,
goes,4,600,0.000234,0.140598,
wit,4,601,0.000234,0.140832,
PEASEBLOSSOM,4,602,0.000234,0.141066,
COBWEB,4,603,0.000234,0.141301,
too.,4,604,0.000234,0.141535,
him;,4,605,0.000234,0.141769,
bid,4,606,0.000234,0.142004,
bitter,4,607,0.000234,0.142238,
sleep,,4,608,0.000234,0.142472
rather,4,609,0.000234,0.142706,
tender,4,610,0.000234,0.142941,
go,,4,611,0.000234,0.143175
thine,4,612,0.000234,0.143409,
kiss,4,613,0.000234,0.143644,
none,4,614,0.000234,0.143878,
be.,4,615,0.000234,0.144112,
'tis,4,616,0.000234,0.144347,
seems,4,617,0.000234,0.144581,
think,,4,618,0.000234,0.144815
Did,4,619,0.000234,0.14505,
follow'd,4,620,0.000234,0.145284,
Mounsieur,4,621,0.000234,0.145518,
mounsieur,,4,622,0.000234,0.145753
Was,4,623,0.000234,0.145987,
sixpence,4,624,0.000234,0.146221,
strange,4,625,0.000234,0.146456,
imagination,4,626,0.000234,0.14669,
Prologue,4,627,0.000234,0.146924,
Wall,,4,628,0.000234,0.147159
chink,,4,629,0.000234,0.147393
trusty,4,630,0.000234,0.147627,
palace,3,631,0.000176,0.110896,
Hippolyta,,3,632,0.000176,0.111072
nuptial,3,633,0.000176,0.111248,
days,3,634,0.000176,0.111424,
Another,3,635,0.000176,0.111599,
moon,,3,636,0.000176,0.111775
